ZipCode,Latitude,Longitude,City,State,Population
31533,31.5,-82.85,Douglas,GA,
31534,31.5,-82.85,Douglas,GA,
31535,31.46,-82.87,Douglas,GA,
31537,30.83,-82.0,Folkston,GA,
31539,31.86,-82.59,Hazlehurst,GA,
31542,31.18,-82.13,Hoboken,GA,
31543,31.33,-81.95,Hortense,GA,
31544,31.81,-82.97,Jacksonville,GA,
31545,31.66,-81.93,Jesup,GA,
31546,31.59,-81.88,Jesup,GA,
31547,30.79,-81.56,Kings Bay,GA,
31548,30.79,-81.66,Kingsland,GA,
31549,31.93,-82.68,Lumber City,GA,
31550,31.1,-82.57,Manor,GA,
31551,31.47,-82.21,Mershon,GA,
31552,31.26,-82.66,Millwood,GA,
31553,31.2,-81.98,Nahunta,GA,
31554,31.51,-82.63,Nicholls,GA,
31555,31.66,-82.02,Odum,GA,
31556,31.41,-82.12,Offerman,GA,
31557,31.38,-82.13,Patterson,GA,
31558,30.75,-81.57,Saint Marys,GA,
31560,31.48,-82.01,Screven,GA,
31561,31.18,-81.35,Sea Island,GA,
31562,30.42,-82.17,Saint George,GA,
31563,31.72,-82.19,Surrency,GA,
31564,31.25,-82.47,Waresboro,GA,
31565,31.09,-81.72,Waverly,GA,
31566,31.22,-81.79,Waynesville,GA,
31567,31.6,-82.73,West Green,GA,
31568,31.03,-81.82,White Oak,GA,
31569,30.95,-81.72,Woodbine,GA,
31598,31.59,-81.88,Jesup,GA,
31599,31.56,-81.9,Jesup,GA,
31601,30.84,-83.27,Valdosta,GA,
31602,30.87,-83.34,Valdosta,GA,
31603,30.84,-83.27,Valdosta,GA,
31604,30.84,-83.27,Valdosta,GA,
31605,30.93,-83.23,Valdosta,GA,
31606,30.81,-83.19,Valdosta,GA,
31620,31.13,-83.42,Adel,GA,
31622,31.38,-83.22,Alapaha,GA,
31623,31.07,-82.64,Argyle,GA,
31624,31.27,-82.73,Axson,GA,
31625,31.0,-83.51,Barney,GA,
31626,30.79,-83.79,Boston,GA,
31627,31.04,-83.39,Cecil,GA,
31629,30.78,-83.66,Dixie,GA,
31630,30.98,-82.86,Du Pont,GA,
31631,30.68,-82.56,Fargo,GA,
31632,30.99,-83.37,Hahira,GA,
31634,31.03,-82.75,Homerville,GA,
31635,31.04,-83.07,Lakeland,GA,
31636,30.68,-83.18,Lake Park,GA,
31637,31.26,-83.46,Lenox,GA,
31638,30.94,-83.5,Morven,GA,
31639,31.2,-83.24,Nashville,GA,
31641,30.9,-83.07,Naylor,GA,
31642,31.29,-82.85,Pearson,GA,
31643,30.78,-83.56,Quitman,GA,
31645,31.07,-83.19,Ray City,GA,
31647,31.16,-83.44,Sparks,GA,
31648,30.7,-83.03,Statenville,GA,
31649,30.93,-83.0,Stockton,GA,
31650,31.34,-83.04,Willacoochee,GA,
31698,30.85,-83.29,Valdosta,GA,
31699,30.97,-83.21,Moody AFB,GA,
31701,31.57,-84.17,Albany,GA,
31702,31.57,-84.17,Albany,GA,
31703,31.57,-84.17,Albany,GA,
31704,31.55,-84.06,Albany,GA,
31705,31.52,-84.04,Albany,GA,
31706,31.57,-84.17,Albany,GA,
31707,31.59,-84.21,Albany,GA,
31708,31.57,-84.17,Albany,GA,
31709,32.07,-84.22,Americus,GA,
31711,32.19,-84.14,Andersonville,GA,
31712,31.83,-83.73,Arabi,GA,
31714,31.7,-83.65,Ashburn,GA,
31716,31.37,-84.16,Baconton,GA,
31719,32.06,-84.26,Americus,GA,
31720,30.89,-83.73,Barwick,GA,
31721,31.52,-84.3,Albany,GA,
31722,31.07,-83.62,Berlin,GA,
31727,31.42,-83.39,Brookfield,GA,
31730,31.22,-84.21,Camilla,GA,
31733,31.59,-83.49,Chula,GA,
31735,31.96,-83.96,Cobb,GA,
31738,31.01,-83.86,Coolidge,GA,
31739,31.16,-84.06,Cotton,GA,
31743,31.95,-84.06,De Soto,GA,
31744,31.31,-83.91,Doerun,GA,
31747,31.17,-83.58,Ellenton,GA,
31749,31.4,-83.33,Enigma,GA,
31750,31.7,-83.25,Fitzgerald,GA,
31753,31.2,-83.87,Funston,GA,
31756,31.21,-83.97,Hartsfield,GA,
31757,30.87,-83.9,Thomasville,GA,
31758,30.83,-83.97,Thomasville,GA,
31760,31.64,-83.38,Irwinville,GA,
31763,31.73,-84.17,Leesburg,GA,
31764,31.95,-84.08,Leslie,GA,
31765,31.07,-84.09,Meigs,GA,
31768,31.16,-83.77,Moultrie,GA,
31769,31.62,-83.33,Mystic,GA,
31771,31.26,-83.68,Norman Park,GA,
31772,31.77,-83.97,Oakfield,GA,
31773,30.97,-84.05,Ochlocknee,GA,
31774,31.59,-83.24,Ocilla,GA,
31775,31.33,-83.59,Omega,GA,
31776,31.16,-83.77,Moultrie,GA,
31778,30.96,-83.73,Pavo,GA,
31779,31.12,-84.15,Pelham,GA,
31780,32.03,-84.39,Plains,GA,
31781,31.51,-83.78,Poulan,GA,
31782,31.47,-84.11,Putney,GA,
31783,31.8,-83.48,Rebecca,GA,
31784,31.26,-84.02,Sale City,GA,
31787,31.9,-84.25,Smithville,GA,
31788,31.12,-83.68,Moultrie,GA,
31789,31.51,-83.74,Sumner,GA,
31790,31.67,-83.63,Sycamore,GA,
31791,31.52,-83.83,Sylvester,GA,
31792,30.83,-83.97,Thomasville,GA,
31793,31.46,-83.59,Tifton,GA,
31794,31.46,-83.51,Tifton,GA,
31795,31.47,-83.65,TY TY,GA,
31796,31.82,-83.92,Warwick,GA,
31798,31.62,-83.05,Wray,GA,
31799,30.83,-83.97,Thomasville,GA,
31801,32.58,-84.61,Box Springs,GA,
31803,32.31,-84.51,Buena Vista,GA,
31804,32.66,-84.88,Cataula,GA,
31805,32.3,-84.77,Cusseta,GA,
31806,32.23,-84.3,Ellaville,GA,
31807,32.64,-84.79,Ellerslie,GA,
31808,32.63,-84.98,Fortson,GA,
31810,32.57,-84.55,Geneva,GA,
31811,32.75,-84.87,Hamilton,GA,
31812,32.6,-84.45,Junction City,GA,
31814,32.22,-84.84,Louvale,GA,
31815,32.04,-84.79,Lumpkin,GA,
31816,32.85,-84.61,Manchester,GA,
31820,32.58,-84.84,Midland,GA,
31821,32.14,-85.01,Omaha,GA,
31822,32.86,-84.85,Pine Mountain,GA,
31823,32.78,-84.82,Pine Mountain Valley,GA,
31824,32.06,-84.54,Preston,GA,
31825,32.08,-84.67,Richland,GA,
31826,32.81,-84.69,Shiloh,GA,
31827,32.67,-84.54,Talbotton,GA,
31829,32.56,-84.74,Upatoi,GA,
31830,32.88,-84.67,Warm Springs,GA,
31831,32.68,-84.73,Waverly Hall,GA,
31832,31.97,-84.61,Weston,GA,
31833,32.87,-85.16,West Point,GA,
31836,32.78,-84.56,Woodland,GA,
31901,32.47,-84.98,Columbus,GA,
31902,32.51,-84.87,Columbus,GA,
31903,32.41,-84.95,Columbus,GA,
31904,32.55,-85.01,Columbus,GA,
31905,32.39,-84.87,Fort Benning,GA,
31906,32.47,-84.95,Columbus,GA,
31907,32.51,-84.87,Columbus,GA,
31908,32.51,-84.87,Columbus,GA,
31909,32.55,-84.92,Columbus,GA,
31914,32.51,-84.87,Columbus,GA,
31917,32.51,-84.87,Columbus,GA,
31993,32.51,-84.87,Columbus,GA,
31995,32.39,-84.87,Fort Benning,GA,
31997,32.51,-84.87,Columbus,GA,
31998,32.51,-84.87,Columbus,GA,
31999,32.51,-84.87,Columbus,GA,
32003,30.1,-81.71,Fleming Island,FL,
32004,30.23,-81.38,Ponte Vedra Beach,FL,
32006,30.11,-81.72,Fleming Island,FL,
32007,29.77,-81.63,Bostwick,FL,
32008,29.96,-82.92,Branford,FL,
32009,30.38,-81.93,Bryceville,FL,
32011,30.56,-81.83,Callahan,FL,
32013,30.19,-83.29,Day,FL,
32024,30.09,-82.73,Lake City,FL,
32025,30.11,-82.58,Lake City,FL,
32026,30.06,-82.19,Raiford,FL,
32030,30.12,-81.76,Doctors Inlet,FL,
32033,29.78,-81.42,Elkton,FL,
32034,30.65,-81.44,Fernandina Beach,FL,
32035,30.65,-81.44,Fernandina Beach,FL,
32038,29.92,-82.71,Fort White,FL,
32040,30.27,-82.16,Glen Saint Mary,FL,
32041,30.63,-81.57,Yulee,FL,
32042,29.88,-82.24,Graham,FL,
32043,29.98,-81.67,Green Cove Springs,FL,
32044,29.86,-82.13,Hampton,FL,
32046,30.69,-81.92,Hilliard,FL,
32050,30.05,-81.9,Middleburg,FL,
32052,30.51,-82.95,Jasper,FL,
32053,30.6,-83.1,Jennings,FL,
32054,30.02,-82.33,Lake Butler,FL,
32055,30.19,-82.64,Lake City,FL,
32056,30.19,-82.64,Lake City,FL,
32058,30.04,-82.07,Lawtey,FL,
32059,30.41,-83.3,Lee,FL,
32060,30.27,-83.04,Live Oak,FL,
32061,30.1,-82.49,Lulu,FL,
32062,30.13,-82.96,Mc Alpin,FL,
32063,30.28,-82.12,Macclenny,FL,
32064,30.29,-82.98,Live Oak,FL,
32065,30.15,-81.8,Orange Park,FL,
32066,30.05,-83.17,Mayo,FL,
32067,30.16,-81.7,Orange Park,FL,
32068,30.05,-81.9,Middleburg,FL,
32071,30.03,-82.92,O Brien,FL,
32072,30.18,-82.42,Olustee,FL,
32073,30.16,-81.7,Orange Park,FL,
32079,29.98,-81.81,Penney Farms,FL,
32080,29.8,-81.26,Saint Augustine,FL,
32081,30.08,-81.4,Ponte Vedra,FL,
32082,30.23,-81.38,Ponte Vedra Beach,FL,
32083,30.06,-82.23,Raiford,FL,
32084,29.89,-81.31,Saint Augustine,FL,
32085,29.89,-81.31,Saint Augustine,FL,
32086,29.76,-81.3,Saint Augustine,FL,
32087,30.25,-82.27,Sanderson,FL,
32091,29.94,-82.11,Starke,FL,
32092,29.94,-81.51,Saint Augustine,FL,
32094,30.23,-82.81,Wellborn,FL,
32095,30.01,-81.41,Saint Augustine,FL,
32096,30.33,-82.75,White Springs,FL,
32097,30.63,-81.57,Yulee,FL,
32099,30.33,-81.65,Jacksonville,FL,
32102,29.14,-81.53,Astor,FL,
32105,29.18,-81.42,Barberville,FL,
32110,29.46,-81.25,Bunnell,FL,
32111,29.04,-81.89,Candler,FL,
32112,29.43,-81.51,Crescent City,FL,
32113,29.41,-82.11,Citra,FL,
32114,29.19,-81.05,Daytona Beach,FL,
32115,29.19,-81.05,Daytona Beach,FL,
32116,29.19,-81.05,Daytona Beach,FL,
32117,29.24,-81.06,Daytona Beach,FL,
32118,29.21,-81.0,Daytona Beach,FL,
32119,29.16,-81.03,Daytona Beach,FL,
32120,29.19,-81.05,Daytona Beach,FL,
32121,29.19,-81.05,Daytona Beach,FL,
32122,29.19,-81.05,Daytona Beach,FL,
32123,29.19,-81.05,Port Orange,FL,
32124,29.17,-81.14,Daytona Beach,FL,
32125,29.19,-81.05,Daytona Beach,FL,
32126,29.19,-81.05,Daytona Beach,FL,
32127,29.11,-80.97,Port Orange,FL,
32128,29.1,-81.07,Port Orange,FL,
32129,29.14,-81.02,Port Orange,FL,
32130,29.15,-81.34,De Leon Springs,FL,
32131,29.65,-81.59,East Palatka,FL,
32132,28.98,-80.92,Edgewater,FL,
32133,29.02,-81.91,Eastlake Weir,FL,
32134,29.34,-81.85,Fort Mc Coy,FL,
32135,29.57,-81.21,Palm Coast,FL,
32136,29.47,-81.13,Flagler Beach,FL,
32137,29.57,-81.21,Palm Coast,FL,
32138,29.72,-81.92,Grandin,FL,
32139,29.39,-81.63,Georgetown,FL,
32140,29.73,-81.88,Florahome,FL,
32141,28.96,-80.9,Edgewater,FL,
32142,29.57,-81.21,Palm Coast,FL,
32143,29.42,-81.16,Palm Coast,FL,
32145,29.71,-81.5,Hastings,FL,
32147,29.62,-81.81,Hollister,FL,
32148,29.61,-81.89,Interlachen,FL,
32149,29.61,-81.89,Interlachen,FL,
32157,29.47,-81.58,Lake Como,FL,
32158,28.92,-81.92,Lady Lake,FL,
32159,28.92,-81.92,Lady Lake,FL,
32160,29.77,-82.01,Lake Geneva,FL,
32162,28.91,-81.99,The Villages,FL,
32163,28.84,-81.96,The Villages,FL,
32164,29.52,-81.24,Palm Coast,FL,
32168,29.02,-80.92,New Smyrna Beach,FL,
32169,28.97,-80.87,New Smyrna Beach,FL,
32170,29.02,-80.92,New Smyrna Beach,FL,
32173,29.28,-81.06,Ormond Beach,FL,
32174,29.28,-81.06,Ormond Beach,FL,
32175,29.28,-81.06,Ormond Beach,FL,
32176,29.33,-81.06,Ormond Beach,FL,
32177,29.64,-81.65,Palatka,FL,
32178,29.64,-81.65,Palatka,FL,
32179,29.04,-81.92,Ocklawaha,FL,
32180,29.23,-81.46,Pierson,FL,
32181,29.49,-81.59,Pomona Park,FL,
32182,29.51,-81.94,Orange Springs,FL,
32183,29.04,-81.92,Ocklawaha,FL,
32185,29.73,-81.95,Putnam Hall,FL,
32187,29.6,-81.58,San Mateo,FL,
32189,29.55,-81.65,Satsuma,FL,
32190,29.31,-81.49,Seville,FL,
32192,29.35,-82.11,Sparr,FL,
32193,29.48,-81.66,Welaka,FL,
32195,28.98,-81.92,Weirsdale,FL,
32198,29.19,-81.05,Daytona Beach,FL,
32201,30.33,-81.65,Jacksonville,FL,
32202,30.33,-81.65,Jacksonville,FL,
32203,30.34,-81.67,Jacksonville,FL,
32204,30.32,-81.68,Jacksonville,FL,
32205,30.3,-81.72,Jacksonville,FL,
32206,30.35,-81.64,Jacksonville,FL,
32207,30.29,-81.64,Jacksonville,FL,
32208,30.39,-81.68,Jacksonville,FL,
32209,30.36,-81.7,Jacksonville,FL,
32210,30.27,-81.75,Jacksonville,FL,
32211,30.33,-81.58,Jacksonville,FL,
32212,30.22,-81.67,Jacksonville,FL,
32214,30.21,-81.68,Jacksonville,FL,
32215,30.33,-81.65,Jacksonville,FL,
32216,30.28,-81.58,Jacksonville,FL,
32217,30.24,-81.63,Jacksonville,FL,
32218,30.49,-81.67,Jacksonville,FL,
32219,30.42,-81.81,Jacksonville,FL,
32220,30.34,-81.86,Jacksonville,FL,
32221,30.26,-81.85,Jacksonville,FL,
32222,30.22,-81.83,Jacksonville,FL,
32223,30.16,-81.65,Jacksonville,FL,
32224,30.27,-81.47,Jacksonville,FL,
32225,30.36,-81.51,Jacksonville,FL,
32226,30.48,-81.51,Jacksonville,FL,
32227,30.39,-81.4,Jacksonville,FL,
32228,30.39,-81.4,Jacksonville,FL,
32229,30.33,-81.65,Jacksonville,FL,
32230,30.33,-81.65,Jacksonville,FL,
32231,30.33,-81.65,Jacksonville,FL,
32232,30.33,-81.65,Jacksonville,FL,
32233,30.33,-81.4,Atlantic Beach,FL,
32234,30.23,-81.98,Jacksonville,FL,
32235,30.33,-81.65,Jacksonville,FL,
32236,30.33,-81.65,Jacksonville,FL,
32237,30.33,-81.65,Jacksonville,FL,
32238,30.33,-81.65,Jacksonville,FL,
32239,30.33,-81.65,Jacksonville,FL,
32240,30.29,-81.39,Jacksonville Beach,FL,
32241,30.33,-81.65,Jacksonville,FL,
32244,30.22,-81.75,Jacksonville,FL,
32245,30.33,-81.65,Jacksonville,FL,
32246,30.29,-81.52,Jacksonville,FL,
32247,30.33,-81.65,Jacksonville,FL,
32250,30.29,-81.39,Jacksonville Beach,FL,
32254,30.34,-81.73,Jacksonville,FL,
32255,30.33,-81.65,Jacksonville,FL,
32256,30.18,-81.47,Jacksonville,FL,
32257,30.19,-81.61,Jacksonville,FL,
32258,30.14,-81.55,Jacksonville,FL,
32259,30.08,-81.59,Saint Johns,FL,
32260,30.33,-81.65,Jacksonville,FL,
32266,30.31,-81.39,Neptune Beach,FL,
32267,30.38,-81.41,Jacksonville,FL,
32277,30.38,-81.59,Jacksonville,FL,
32290,30.33,-81.65,Jacksonville,FL,
32301,30.43,-84.26,Tallahassee,FL,
32302,30.45,-84.28,Tallahassee,FL,
32303,30.45,-84.28,Tallahassee,FL,
32304,30.45,-84.35,Tallahassee,FL,
32305,30.33,-84.3,Tallahassee,FL,
32306,30.44,-84.29,Tallahassee,FL,
32307,30.42,-84.29,Tallahassee,FL,
32308,30.48,-84.23,Tallahassee,FL,
32309,30.53,-84.1,Tallahassee,FL,
32310,30.43,-84.39,Tallahassee,FL,
32311,30.38,-84.17,Tallahassee,FL,
32312,30.61,-84.23,Tallahassee,FL,
32313,30.44,-84.3,Tallahassee,FL,
32314,30.45,-84.28,Tallahassee,FL,
32315,30.45,-84.28,Tallahassee,FL,
32316,30.45,-84.28,Tallahassee,FL,
32317,30.47,-84.12,Tallahassee,FL,
32318,30.56,-84.18,Tallahassee,FL,
32320,29.72,-84.99,Apalachicola,FL,
32321,30.42,-84.97,Bristol,FL,
32322,29.84,-84.67,Carrabelle,FL,
32323,29.89,-84.61,Lanark Village,FL,
32324,30.69,-84.83,Chattahoochee,FL,
32326,30.17,-84.37,Crawfordville,FL,
32327,30.17,-84.37,Crawfordville,FL,
32328,29.75,-84.86,Eastpoint,FL,
32329,29.72,-84.99,Apalachicola,FL,
32330,30.57,-84.74,Greensboro,FL,
32331,30.46,-83.63,Greenville,FL,
32332,30.61,-84.66,Gretna,FL,
32333,30.62,-84.41,Havana,FL,
32334,30.38,-84.79,Hosford,FL,
32335,30.01,-84.97,Sumatra,FL,
32336,30.37,-83.81,Lamont,FL,
32337,30.48,-84.02,Lloyd,FL,
32340,30.46,-83.41,Madison,FL,
32341,30.46,-83.41,Madison,FL,
32343,30.49,-84.46,Midway,FL,
32344,30.54,-83.87,Monticello,FL,
32345,30.54,-83.87,Monticello,FL,
32346,30.03,-84.4,Panacea,FL,
32347,30.17,-83.61,Perry,FL,
32348,30.1,-83.58,Perry,FL,
32350,30.59,-83.35,Pinetta,FL,
32351,30.58,-84.58,Quincy,FL,
32352,30.65,-84.69,Quincy,FL,
32353,30.58,-84.58,Quincy,FL,
32355,30.16,-84.2,Saint Marks,FL,
32356,29.88,-83.41,Salem,FL,
32357,30.28,-83.63,Shady Grove,FL,
32358,30.05,-84.48,Sopchoppy,FL,
32359,29.67,-83.39,Steinhatchee,FL,
32360,30.37,-84.81,Telogia,FL,
32361,30.36,-83.99,Wacissa,FL,
32362,30.31,-84.26,Woodville,FL,
32395,30.45,-84.28,Tallahassee,FL,
32399,30.38,-84.23,Tallahassee,FL,
32401,30.17,-85.67,Panama City,FL,
32402,30.17,-85.67,Panama City,FL,
32403,30.05,-85.55,Panama City,FL,
32404,30.2,-85.51,Panama City,FL,
32405,30.2,-85.67,Panama City,FL,
32406,30.17,-85.67,Panama City,FL,
32407,30.2,-85.79,Panama City Beach,FL,
32408,30.14,-85.73,Panama City,FL,
32409,30.36,-85.65,Panama City,FL,
32410,29.95,-85.43,Mexico Beach,FL,
32411,30.17,-85.67,Panama City,FL,
32412,30.17,-85.67,Panama City,FL,
32413,30.31,-85.91,Panama City Beach,FL,
32417,30.17,-85.67,Panama City,FL,
32420,30.69,-85.39,Alford,FL,
32421,30.57,-85.12,Altha,FL,
32422,30.71,-86.04,Argyle,FL,
32423,30.92,-85.11,Bascom,FL,
32424,30.44,-85.04,Blountstown,FL,
32425,30.78,-85.68,Bonifay,FL,
32426,30.95,-85.39,Campbellton,FL,
32427,30.77,-85.81,Caryville,FL,
32428,30.77,-85.54,Chipley,FL,
32430,30.43,-85.18,Clarksville,FL,
32431,30.79,-85.37,Cottondale,FL,
32432,30.71,-85.08,Cypress,FL,
32433,30.85,-86.2,Defuniak Springs,FL,
32434,30.74,-86.31,Mossy Head,FL,
32435,30.74,-86.19,Defuniak Springs,FL,
32437,30.44,-85.88,Ebro,FL,
32438,30.47,-85.42,Fountain,FL,
32439,30.5,-86.13,Freeport,FL,
32440,30.96,-85.51,Graceville,FL,
32442,30.71,-85.01,Grand Ridge,FL,
32443,30.87,-85.16,Greenwood,FL,
32444,30.24,-85.65,Lynn Haven,FL,
32445,30.95,-85.16,Malone,FL,
32446,30.85,-85.23,Marianna,FL,
32447,30.76,-85.25,Marianna,FL,
32448,30.77,-85.23,Marianna,FL,
32449,30.26,-85.24,Wewahitchka,FL,
32452,30.98,-85.61,Noma,FL,
32454,30.37,-86.11,Point Washington,FL,
32455,30.72,-85.93,Ponce De Leon,FL,
32456,29.84,-85.3,Port Saint Joe,FL,
32457,29.83,-85.24,Port Saint Joe,FL,
32459,30.37,-86.22,Santa Rosa Beach,FL,
32460,30.7,-84.92,Sneads,FL,
32461,30.29,-86.03,Inlet Beach,FL,
32462,30.61,-85.7,Vernon,FL,
32463,30.63,-85.59,Wausau,FL,
32464,30.76,-85.84,Westville,FL,
32465,30.11,-85.19,Wewahitchka,FL,
32466,30.36,-85.43,Youngstown,FL,
32501,30.43,-87.22,Pensacola,FL,
32502,30.41,-87.22,Pensacola,FL,
32503,30.44,-87.18,Pensacola,FL,
32504,30.47,-87.19,Pensacola,FL,
32505,30.45,-87.26,Pensacola,FL,
32506,30.39,-87.37,Pensacola,FL,
32507,30.34,-87.37,Pensacola,FL,
32508,30.35,-87.32,Pensacola,FL,
32509,30.47,-87.34,Pensacola,FL,
32511,30.41,-87.29,Pensacola,FL,
32512,30.4,-87.3,Pensacola,FL,
32513,30.44,-87.18,Pensacola,FL,
32514,30.53,-87.22,Pensacola,FL,
32516,30.44,-87.18,Pensacola,FL,
32520,30.44,-87.18,Pensacola,FL,
32521,30.44,-87.18,Pensacola,FL,
32522,30.44,-87.18,Pensacola,FL,
32523,30.44,-87.18,Pensacola,FL,
32524,30.44,-87.18,Pensacola,FL,
32526,30.5,-87.37,Pensacola,FL,
32530,30.6,-87.02,Bagdad,FL,
32531,30.79,-86.68,Baker,FL,
32533,30.6,-87.34,Cantonment,FL,
32534,30.53,-87.28,Pensacola,FL,
32535,30.97,-87.26,Century,FL,
32536,30.75,-86.57,Crestview,FL,
32537,30.75,-86.64,Milligan,FL,
32538,30.97,-86.31,Paxton,FL,
32539,30.78,-86.46,Crestview,FL,
32540,30.4,-86.49,Destin,FL,
32541,30.4,-86.49,Destin,FL,
32542,30.46,-86.54,Eglin AFB,FL,
32544,30.42,-86.69,Hurlburt Field,FL,
32547,30.47,-86.67,Fort Walton Beach,FL,
32548,30.42,-86.61,Fort Walton Beach,FL,
32549,30.42,-86.61,Fort Walton Beach,FL,
32550,30.39,-86.31,Miramar Beach,FL,
32559,30.44,-87.18,Pensacola,FL,
32560,30.57,-87.29,Gonzalez,FL,
32561,30.36,-87.17,Gulf Breeze,FL,
32562,30.36,-87.17,Gulf Breeze,FL,
32563,30.39,-87.02,Gulf Breeze,FL,
32564,30.72,-86.67,Holt,FL,
32565,30.95,-87.15,Jay,FL,
32566,30.44,-86.88,Navarre,FL,
32567,30.96,-86.45,Laurel Hill,FL,
32568,30.86,-87.46,Mc David,FL,
32569,30.41,-86.66,Mary Esther,FL,
32570,30.63,-87.04,Milton,FL,
32571,30.68,-87.2,Milton,FL,
32572,30.63,-87.04,Milton,FL,
32577,30.71,-87.32,Molino,FL,
32578,30.53,-86.48,Niceville,FL,
32579,30.44,-86.57,Shalimar,FL,
32580,30.49,-86.5,Valparaiso,FL,
32583,30.59,-86.97,Milton,FL,
32588,30.53,-86.48,Niceville,FL,
32590,30.44,-87.18,Pensacola,FL,
32591,30.44,-87.18,Pensacola,FL,
32592,30.44,-87.18,Pensacola,FL,
32601,29.65,-82.32,Gainesville,FL,
32602,29.67,-82.33,Gainesville,FL,
32603,29.66,-82.35,Gainesville,FL,
32604,29.67,-82.33,Gainesville,FL,
32605,29.68,-82.37,Gainesville,FL,
32606,29.68,-82.44,Gainesville,FL,
32607,29.65,-82.42,Gainesville,FL,
32608,29.6,-82.41,Gainesville,FL,
32609,29.67,-82.33,Gainesville,FL,
32610,29.64,-82.34,Gainesville,FL,
32611,29.67,-82.33,Gainesville,FL,
32612,29.64,-82.35,Gainesville,FL,
32613,29.67,-82.33,Gainesville,FL,
32614,29.67,-82.33,Gainesville,FL,
32615,29.77,-82.48,Alachua,FL,
32616,29.78,-82.5,Alachua,FL,
32617,29.28,-82.11,Anthony,FL,
32618,29.53,-82.51,Archer,FL,
32619,29.75,-82.86,Bell,FL,
32621,29.44,-82.63,Bronson,FL,
32622,29.88,-82.33,Brooker,FL,
32625,29.14,-83.03,Cedar Key,FL,
32626,29.47,-82.86,Chiefland,FL,
32627,29.67,-82.33,Gainesville,FL,
32628,29.63,-83.12,Cross City,FL,
32631,29.7,-82.09,Earleton,FL,
32633,29.52,-82.27,Evinston,FL,
32634,29.36,-82.25,Fairfield,FL,
32635,29.67,-82.33,Gainesville,FL,
32639,29.25,-82.7,Gulf Hammock,FL,
32640,29.59,-82.08,Hawthorne,FL,
32641,29.64,-82.23,Gainesville,FL,
32643,29.82,-82.59,High Springs,FL,
32644,29.47,-82.86,Chiefland,FL,
32648,29.44,-83.28,Horseshoe Beach,FL,
32653,29.74,-82.39,Gainesville,FL,
32654,29.58,-82.12,Island Grove,FL,
32655,29.82,-82.59,High Springs,FL,
32656,29.78,-82.03,Keystone Heights,FL,
32658,29.85,-82.42,La Crosse,FL,
32662,29.51,-82.1,Lochloosa,FL,
32663,29.32,-82.19,Lowell,FL,
32664,29.45,-82.22,Mc Intosh,FL,
32666,29.7,-82.05,Melrose,FL,
32667,29.5,-82.28,Micanopy,FL,
32668,29.27,-82.49,Morriston,FL,
32669,29.64,-82.61,Newberry,FL,
32680,29.59,-82.98,Old Town,FL,
32681,29.43,-82.22,Orange Lake,FL,
32683,29.32,-82.77,Otter Creek,FL,
32686,29.36,-82.19,Reddick,FL,
32692,29.33,-83.17,Suwannee,FL,
32693,29.61,-82.81,Trenton,FL,
32694,29.79,-82.17,Waldo,FL,
32696,29.37,-82.45,Williston,FL,
32697,29.93,-82.43,Worthington Springs,FL,
32701,28.67,-81.37,Altamonte Springs,FL,
32702,29.04,-81.59,Altoona,FL,
32703,28.68,-81.51,Apopka,FL,
32704,28.68,-81.51,Apopka,FL,
32706,28.96,-81.23,Cassadaga,FL,
32707,28.66,-81.32,Casselberry,FL,
32708,28.68,-81.27,Winter Springs,FL,
32709,28.53,-81.02,Christmas,FL,
32710,28.61,-81.49,Clarcona,FL,
32712,28.75,-81.49,Apopka,FL,
32713,28.88,-81.32,Debary,FL,
32714,28.66,-81.39,Altamonte Springs,FL,
32715,28.66,-81.39,Altamonte Springs,FL,
32716,28.66,-81.39,Altamonte Springs,FL,
32718,28.66,-81.32,Casselberry,FL,
32719,28.68,-81.27,Winter Springs,FL,
32720,29.05,-81.31,Deland,FL,
32721,29.05,-81.31,Deland,FL,
32722,29.08,-81.35,Glenwood,FL,
32723,29.03,-81.3,Deland,FL,
32724,29.06,-81.23,Deland,FL,
32725,28.89,-81.25,Deltona,FL,
32726,28.85,-81.68,Eustis,FL,
32727,28.85,-81.68,Eustis,FL,
32728,28.9,-81.2,Deltona,FL,
32730,28.65,-81.34,Casselberry,FL,
32732,28.73,-81.11,Geneva,FL,
32733,28.61,-81.29,Goldenrod,FL,
32735,28.88,-81.73,Grand Island,FL,
32736,28.92,-81.49,Eustis,FL,
32738,28.9,-81.2,Deltona,FL,
32739,28.9,-81.2,Deltona,FL,
32744,28.98,-81.23,Lake Helen,FL,
32745,28.75,-81.67,Mid Florida,FL,
32746,28.75,-81.33,Lake Mary,FL,
32747,28.84,-81.27,Lake Monroe,FL,
32750,28.7,-81.34,Longwood,FL,
32751,28.62,-81.36,Maitland,FL,
32752,28.7,-81.34,Longwood,FL,
32753,28.88,-81.31,Debary,FL,
32754,28.68,-80.84,Mims,FL,
32756,28.8,-81.64,Mount Dora,FL,
32757,28.8,-81.64,Mount Dora,FL,
32759,28.86,-80.85,Oak Hill,FL,
32762,28.65,-81.18,Oviedo,FL,
32763,28.93,-81.29,Orange City,FL,
32764,28.84,-81.16,Osteen,FL,
32765,28.65,-81.18,Oviedo,FL,
32766,28.64,-81.07,Oviedo,FL,
32767,28.98,-81.54,Paisley,FL,
32768,28.7,-81.56,Plymouth,FL,
